;we.ep;we.eBH;wi.ep;wi.eBH
725c4bc83cfcf7223600aa27a21ab328;0.305718246;0.986810777;0.347458608;0.992821717
5b787192c33c0776214a428870ed83e9;0.291374075;0.981837372;0.34802936;0.985222824
a4d3314c46ecfcccd04a11cf433f600a;0.659638606;0.990274189;0.350665878;0.994047389
79940e0b811821e8c9d06dbfd8d11c9c;0.274621504;0.986926715;0.351793244;0.992275135
e7eea46e3e724348fbc7775cd36b52e3;0.329567947;0.987382455;0.356555944;0.987393858
0b19186e1d09b3464470ade1f50ba4e8;0.608578337;0.989412501;0.360166212;0.993922946
c2b07bb9f4785008f2b7917a5c6443dc;0.307691614;0.984589955;0.360344251;0.991221542
567b0a6f81a47ccfa0d19a5a078afc86;0.329258822;0.987148675;0.360389886;0.992394403
ccc53e410a293e81dcb492562f569862;0.281110028;0.985866377;0.360729895;0.990992387
351d173cd84c225c0bcf8e5c21b439c0;0.380906431;0.986966376;0.361939531;0.994113425
921d83dcec11f56caf2e8773cf1974f6;0.336581439;0.987443209;0.364125488;0.988020938
41ea235083bbbf857c8a8bda9537a968;0.37529208;0.98768153;0.37139166;0.993647675
cb54c141e63c31e9de3aa34305fad134;0.387646977;0.98708656;0.373456139;0.993496382
f27d865e769a3bc3b7de315576677fe4;0.336718374;0.987459637;0.378587773;0.988179303
ef8ac73c5687b6c40a710651f01a6bd9;0.36020768;0.986820388;0.381306561;0.991689754
75b048dc462f1dec69ccfe8470c450c3;0.338264836;0.986643626;0.383293269;0.991942328
b930c2617cd6a46fba4627fe07e37d9e;0.399265654;0.987018587;0.385221488;0.994024991
8633d861e75d90c0182e406f27c7adc7;0.636644507;0.990000729;0.386093043;0.994129518
49882e6cacc2e2483c43926aa91bd8d3;0.133469841;0.985379509;0.396486143;0.994429426
69fa849905fcf66d74a3c8379422ace1;0.384176367;0.988161161;0.398692025;0.992835947
10e64235af74055d9f4eccaaf4f88d1e;0.385270092;0.987944864;0.399223571;0.993481577
d27b4014024de32f242b836c004fa512;0.363770117;0.987268095;0.400579751;0.989752958
5f7baf278dc76b829a762a0b5d47c7d2;0.360083808;0.986634299;0.402258587;0.99425107
8416405e33ebfaca47ce1891b1c11275;0.365470945;0.987760667;0.40263009;0.989949577
b3701de803e33c8261ebf7e110181eda;0.359978726;0.986961865;0.403353815;0.992651813
63c8c5ec68a053611392587b23a547a2;0.340614147;0.98710345;0.404396982;0.992792153
2d133380caa7cb7744143b56641b8ec0;0.395087016;0.987231504;0.405267251;0.992896903
f65aba98b913126e8bfec538ed37595b;0.364770017;0.987559738;0.409938683;0.993894474
3cf46c0ca8ec21edd4831352fc7a1ae8;0.442415371;0.987574644;0.410196421;0.993545223
0703e782dd5231d86304f2878ad54690;0.420543496;0.987731131;0.411299362;0.994319674
c45f22d7103a9253c79edc668666a9ad;0.459600778;0.987559954;0.412522496;0.994106307
aa17ea94565a6b0d3d9374179f22cfc6;0.442199782;0.987801606;0.415175725;0.993605855
ca7762c0c0e976b369e1cea711f2cabf;0.384460652;0.987060304;0.415261852;0.993969132
dbeda24aba6a52dfedb24911144d8bfa;0.368380809;0.987396112;0.416166187;0.993548716
43c595188075cd27458ecd8118cd1dd0;0.352475651;0.987517364;0.419168423;0.994082016
b7a657a1147fac3b3bf48e23405ae7a4;0.494844384;0.989126118;0.421523421;0.994903466
6ee00c39b6b356b9961f50e3b1a9f45c;0.378078303;0.988170142;0.422222079;0.993768357
23eb476010601ad9bb8ae90794f47e2c;0.395899718;0.988340576;0.4237473;0.985597327
d4ef5a096a7288c992ab2471f8ebc00d;0.392945062;0.988305143;0.424346977;0.989256305
37758ae35c0e566fc06d7d16eb31ce60;0.386269142;0.987414421;0.424448529;0.994251449
514ebaa43352c22f23b0f668e011e94f;0.395454446;0.987194218;0.425381145;0.98803785
7c4887de1987c0bda23b7c645acbcf4a;0.375970733;0.986964517;0.426518794;0.993663218
c7bac231129f177f0799d338d3da84f7;0.357167383;0.987498319;0.427675725;0.992745765
81d692155f101d0203be6ddad8b5b17a;0.388850937;0.986581226;0.428167421;0.994656432
52e409c234a108312d2a2d7ea7b36052;0.326753693;0.986790682;0.428888575;0.994187224
7cf6424b10309a84c781cf5205eb4fd0;0.362304721;0.985473593;0.431744267;0.990780083
39e7aa8332b9ccf51efa0197e6011fa0;0.363941362;0.987324693;0.43342953;0.981829369
b69dc987eaedc64e337476bf49350134;0.372472513;0.987626369;0.44050995;0.990362907
d40d3309280d1942abd09d36fea64453;0.422143471;0.988159316;0.441191896;0.992386265
f6b3aec07af3542358c26641b1ab97d7;0.368884358;0.987661008;0.44178643;0.99463587
e7b29f81aa80fd36fc9ed9b506db2c18;0.449591135;0.988044838;0.442410531;0.99381801
cda4eaa05b8bb40fae79d697b652757d;0.402876986;0.987796445;0.442452309;0.990654873
f983ac669a45a4657e09ee94804648ab;0.424663511;0.987832456;0.442592426;0.990311226
6ecf8969f06904db43e696f628699028;0.41563758;0.987036798;0.44400581;0.994267643
04425b6bfafa629b74a231f27a1704a0;0.368427254;0.987275632;0.444057872;0.993772254
83b3f7e70fbe75cf7b9a80705b9e27da;0.410573519;0.987437603;0.444362531;0.993052626
0083c59438f5759cb6f9199dd44157ad;0.40453103;0.988133599;0.444957065;0.993812569
bae43fd85d8f852e2a5f8475d3b6a821;0.426786591;0.98823829;0.444980846;0.994334014
569cf5cf8ff370028736f518b6549c5a;0.451549589;0.987584193;0.445135747;0.990149943
31a711e4ae779879e769c9fd155890c9;0.443157754;0.988408442;0.445293218;0.993298063
c047be5b94f7590067ee0acb843341a1;0.427833355;0.987951662;0.445876825;0.989426521
22fdb4b39be6e08a9a29cb4b0e22ea95;0.626178943;0.989547134;0.445880039;0.994060092
b81de3b321c8c01408041eef527a0a29;0.614443649;0.990343134;0.446558772;0.994438069
c8d19bcd56b5aa50ab6cf970c90aaede;0.403907914;0.987983637;0.446710459;0.991168066
440c74a611e12a3137957f6613612cf9;0.394989626;0.987131116;0.446871786;0.992066127
9f2a72c11d10de244359f5fe27923ec4;0.39996992;0.9849752;0.447535736;0.984944175
85d23f4ae13c645d21ad785b7fc546e5;0.401578624;0.987409285;0.447656571;0.994727948
d0b4a14fbe3cbe831f8544056fad4268;0.38418942;0.9880741;0.448056355;0.994296761
81c9ef95e8d405e5bc2d298647518ef3;0.408782185;0.987451331;0.448400864;0.99320467
39c7a0db10e54775f450b39b21bb0e7e;0.444562852;0.987978749;0.448439428;0.992266107
9cf9bda9b30c34e46f75a23c2abf9eef;0.38300716;0.987722602;0.449262778;0.994013044
7a5c53fad472dcdddf0af7f541972c76;0.426259825;0.988500085;0.450050776;0.991245328
ff53cd02b4c7e4b52be19b0ea8928d01;0.429057865;0.988571022;0.450511621;0.994623565
7f26e622a759c39174294fb42582a423;0.406735296;0.984531347;0.452680224;0.990624872
fd9e7591b46e44ef1719d4548100f2ef;0.438648583;0.988389726;0.453288256;0.99200428
44f76945e712fa393981d7b9d33ca29e;0.377004497;0.987464503;0.453294683;0.991448773
2c4dd46b0b2bace8ce5462eeec6ecc37;0.393997129;0.987846115;0.453914927;0.993838335
e432d87b92156d4d82b51bc9564c5d2c;0.4161288;0.988103929;0.454215729;0.994679758
fd74818d7a3d6094b330502c6a1b5dc9;0.42664492;0.987017489;0.454253651;0.988683002
1c250835db7cdae8f9101a6a16c9b7f6;0.434644992;0.985286612;0.454502391;0.989322921
4a07c155b0d7784098581dd1dd309d5b;0.443497902;0.98814289;0.454743418;0.994789737
8786ae87bd4691199d02a00a174c553f;0.420448082;0.987163326;0.45480705;0.99084994
6e4f4eb9a98fa08e9ac1e20aa0abe6d3;0.429642749;0.987554454;0.455064788;0.994431137
ff0c42834ca4c2047c3fbdc502993063;0.477807288;0.987897774;0.455118136;0.991959048
6d6fd311c3dde50f044686c0dbb8cc28;0.40264852;0.987787865;0.455413796;0.990554869
65f0fba0793d7e98787f9d3c4b931be7;0.466630416;0.988387297;0.455620115;0.993697378
162691d8f87e7f828a6b2505af2c27cd;0.443648711;0.988654379;0.456397187;0.994227148
3d5108b15bd7ed432029f081da886cec;0.386443283;0.988048644;0.456424182;0.993142531
1d3a4929241e95a5b047a6ee9aeadbae;0.461684944;0.988308504;0.456663282;0.994197685
0b84666b43dd6d3c8726ab06ff8975a4;0.445878254;0.987790661;0.457244961;0.990705013
37b91d371ff9ea380885da8cd46e41ac;0.448033409;0.985464391;0.45750527;0.988079779
9e0baaba8e2c9d8e55b4f74f3f26dcaf;0.427622832;0.987886622;0.457879988;0.994541521
1293141ae6269c5dc34805442a6aaf82;0.481295461;0.98771907;0.45826306;0.993071503
c6e451196046c9ee704a20db38c13d98;0.40414951;0.987670742;0.458325406;0.993271906
4f1b0bedb5cdd4481ab40ef849bfa7d1;0.383362494;0.987936713;0.459453414;0.990747519
ee1dc4b6ef25896450dafe6fdbbef13f;0.453309166;0.988994214;0.459603815;0.99341686
0d16534c17d70aa5839a3ed16df68e22;0.386115432;0.987104418;0.459796637;0.991158681
c2f9f47258fd6e139953a31eccd11379;0.418212381;0.987354758;0.460247198;0.988523103
e407dd38eb039b675d9ffda51477fb99;0.420688041;0.988012965;0.460315971;0.992429163
7132f444fa1fe236f48b932f3f73f750;0.44179794;0.984780709;0.461195239;0.987488587
2705f58a40451668ef7dc7293b712389;0.420968622;0.988240656;0.46252571;0.991880387
6d796b4220fab0e34e7dd1652547c917;0.415707304;0.987598306;0.462716603;0.990198323
995cd4d8c05b45a81f0d63d2d9d39664;0.415223914;0.98791701;0.463596514;0.994890739
aa383260a54f2adc1814ad36b9fef394;0.641012605;0.991063106;0.463621581;0.994418136
7d044f0e42d3524bc974570fa4e299ee;0.440699453;0.988226123;0.463771982;0.993858462
f2a483db66b9c553746e5e30f7712b8c;0.44002778;0.987850788;0.464208402;0.993839168
a1264c8734e0b9a0a38fe7063ecb5a47;0.398381354;0.988507073;0.464500848;0.994468089
1e816ad10847b2300904f6159d0fa2c3;0.655604469;0.989475937;0.465128805;0.99448825
af8cf19212fe5bd18ea117b060622f50;0.406616953;0.988152811;0.465450175;0.992767993
5686a88951c748a7c2e6e891acc4eec3;0.460463989;0.987896772;0.465540801;0.990906285
1ce7e53802c2b285107d11fd04d24b13;0.621689169;0.989066628;0.466069776;0.994415099
4c0bc9e7294dc5aed78881e372ba1f03;0.433306321;0.988397087;0.466470845;0.989035153
422d41262bbb261369203a671b0d5512;0.449939986;0.986369233;0.466883484;0.98798712
52cc5d47f5cf9a2f9e32f05555093c0b;0.450411212;0.987628829;0.467054453;0.990606859
e632ef13c1befff7cbcedc11cb7d1827;0.475109379;0.98847315;0.467371324;0.993991769
fbdcf35e43cbea2c99ea7a7b9a51cd85;0.392525758;0.98764697;0.467768537;0.992693723
193bc4922c3485cbe69c159c3d53bdbc;0.449310651;0.987659007;0.468653589;0.993503774
eb1fedd5c557e7a50529d4150de5eefe;0.402220886;0.987568749;0.468899116;0.99435048
38f51c5fc731d35ec94d8a6139e72418;0.411427717;0.988160416;0.468910042;0.991507184
9e834bbf6160bc05634098e3bfd0b61e;0.464825677;0.985847017;0.469144642;0.99355142
6479b7efbdafb3ec014594ed0d6b1cd6;0.394149224;0.987890263;0.46919799;0.993470315
ea2abf3e32f74be43f31c58cbfed2aeb;0.414938322;0.988083294;0.469333608;0.98875675
3933aa270a97b73a1d2255d3b9f20813;0.426842915;0.98742271;0.469723751;0.991865503
a5ba61b7f9c2817ddae189c9e5e61e0f;0.40412005;0.987361737;0.46977517;0.990929198
9a8c3c59779ec9412fcd8c0a4b21c40a;0.435721219;0.988279108;0.469815662;0.992795758
0a265e08556be9635f2ba03560b0a7dd;0.421981831;0.987571685;0.469913359;0.99323761
929bf4caa59b0732b2dff3ddb5ec9226;0.449723564;0.987984615;0.470510464;0.995040289
408523976c7fd69032839a564a430214;0.461540401;0.988171185;0.470528461;0.992264836
9edbcdf04c643960dd63fb38fe487693;0.459714428;0.98817767;0.471486143;0.992465372
b2f09c7b69cdb480e1d82ca22688442d;0.413137845;0.987316697;0.472012546;0.990329909
3278b9d7d25422f769bf5616fb2bf16b;0.460810011;0.988135126;0.472366696;0.994644196
9cf999bbb948a927184d54dfb2de2915;0.427880823;0.988771326;0.472571087;0.994035989
e67494086857cd81e614f04d2b19f4b1;0.396051572;0.987195647;0.472591655;0.990376053
60630a4c94e434004ee2dea70453ee8d;0.151129969;0.985497677;0.472839109;0.99481203
edf096653d4487df909feada7259837c;0.472616147;0.984626835;0.47297537;0.985433967
d333e920c2c903ee2483102202f7d961;0.47286488;0.988990844;0.473206756;0.994351178
0a96af91a8804a39a8d090d480da91b2;0.391819028;0.9871924;0.473839855;0.991421891
f295cc7fee978955df9c6dc3ae4476d4;0.441441409;0.988442483;0.473879705;0.993449587
eb763f2cb07d6405b2f9ddcff0ad8fe2;0.431775216;0.987697378;0.474035891;0.993566145
01dcc804108db07ff1d33122bc6f9a73;0.479953812;0.98857537;0.474602144;0.993358812
018a8521d3c702422d6d94235493725a;0.455321764;0.985057819;0.475050134;0.987440554
7d3a1ff58d00c5b5e3d93e103cc6042e;0.465775369;0.983235229;0.47517354;0.980538437
d9a8f40f088bb575843a8cbbca00dea4;0.440120971;0.987570953;0.475645311;0.993687297
92110e534ca8495d1155be9f01724c25;0.452669861;0.988523473;0.476190997;0.993273116
91bb4966eb21dc3775f9cb5a1227366d;0.41774958;0.987618493;0.476198709;0.992772146
c745b7e6572bd19df4adb71cefcc4f52;0.461202147;0.988455641;0.476575998;0.993988097
e6d4accb3d1b1d78fd63afd0174aa6b8;0.463784032;0.987801078;0.476592066;0.994572296
532833fdc47110ac545439aa97ba2472;0.464240666;0.988338386;0.476820239;0.993594838
329df096978e463f6104dcd5bd7835b4;0.468281191;0.988103186;0.477068979;0.992916781
ee1295a2a6d1fd2efad3f8c0a71a633e;0.476143859;0.987696182;0.477103687;0.993533169
f1c63be3bad2453b1c443d248efd15a7;0.444530661;0.987457048;0.477548463;0.993425694
0b4fba065eca031073ece588184b7fe3;0.462273519;0.988823643;0.477606309;0.989671854
b53afce046690b5c1d444ee3699fac2e;0.397677213;0.987795647;0.477649373;0.991615795
45cdb1b0dde2ec24cf167a23802ee247;0.459810499;0.988443849;0.477668655;0.993702425
1f7b13140e76c679900cf90f401d5938;0.426809467;0.988090897;0.477867904;0.994126178
16254fa66852cedabd7ce1790c214de2;0.455938304;0.989028989;0.478299825;0.994633475
9539ac4f22e2b6988ffa2fd582288051;0.449120434;0.988016836;0.478445084;0.991894942
a86d7526edbcae6756ec7f0f282d20ad;0.467757414;0.988161099;0.478974702;0.994173149
f4907603c70fbacbf77c4bd677e28b0a;0.464782979;0.98757493;0.479020336;0.993383527
a2507f4326162b75bd9dfe1f45c878fa;0.437814102;0.987274162;0.479067899;0.993592305
a41eea2cca115982fd3886409d3e224f;0.147167275;0.985467638;0.479436189;0.994583787
706ec2b1cb387590f2f69f31bc9529ba;0.481586566;0.988330694;0.479495964;0.9942006
3fa8c62897d4b3a3757c365cc9fe0c56;0.472685518;0.989036459;0.479718352;0.989552609
ec7522eb56da5f55b04e5a8b1eb2e22a;0.484169315;0.988577175;0.479736991;0.993253569
b473dc96052d132bd0a0b8a633e726e5;0.44855957;0.983886386;0.479790338;0.988268898
3eeb096f66706e00e34a80e02da57335;0.451743215;0.988616059;0.480503779;0.993328633
1afd3f60335348cacf4807e50e17f1bd;0.466841543;0.98753703;0.480776301;0.993873137
7c98b3633a78e95e32e609a2ada1522f;0.482337992;0.98799042;0.480849573;0.990773155
b713bed6262a819e9f141c8e66495864;0.467971192;0.98783639;0.480872712;0.994444777
3f20e7f04421d1ec772441f3dabcbb77;0.496838149;0.987341696;0.480943413;0.98674986
55d7c4935f95dd632412a30efd586656;0.475925876;0.988459165;0.481276352;0.990297611
203b629bcac99d0261fafc091aa80449;0.452396436;0.988239131;0.481305918;0.99495238
577c9f2cb962ae29efa8475954785153;0.405519696;0.987275408;0.481393331;0.994185563
1a2add9f324f827ff143508268d51c27;0.420324719;0.988907465;0.481452463;0.991514699
ca519ed6c9c2bbc0ac12f235ae78805d;0.462155676;0.988327371;0.481680636;0.992711204
7eeb2b84d0eb51c781b502e2a5169d35;0.475630012;0.98670295;0.481767405;0.989469818
13d2da12529b2c0b6f32be3a1b42ca52;0.479013115;0.988372328;0.481814968;0.987526742
b31841aeafb4db1b043c68458beb25e8;0.444592705;0.988289952;0.481885669;0.994543892
eebaf392b8b4a28a9946c7546f6a622f;0.473724455;0.988543452;0.481969226;0.995123106
8d5f0bd7447b3c585cab3e7ae7cef149;0.463882849;0.988754465;0.481975653;0.992386616
ed1d2d348581a1db32f74f84562c84e1;0.372928399;0.986892063;0.482056638;0.994824866
5e6169c2e7d09bba1ec9e0bd09dd97e0;0.482615332;0.98854413;0.482146622;0.993079826
74f7bfd3a6dfc2fc98d89529ab5a1a76;0.43646437;0.987564456;0.483050314;0.993825025
a9eb7dac03a75943fe25c6c914454263;0.489145574;0.987339889;0.483188503;0.994055989
b8bc309a0d71324a35f0f7e1922df8c6;0.422611304;0.987756008;0.483423103;0.991363543
9b67cab2851a2397da2294994f8d7aa3;0.453833076;0.987868751;0.483521442;0.993499441
bcd551cc0af0d5a8fe9b963553c94090;0.457654642;0.988257605;0.483654489;0.992598321
a2629109d93d4ed21f4f57488887a397;0.45668809;0.987988446;0.483711693;0.99297633
ef7aa01c6891fea21e8ddef86c734639;0.44309335;0.982954739;0.483794606;0.989934564
da36e8649952455e23fc496dfd5a5943;0.462034649;0.98831364;0.483983572;0.99367485
9190bd171ce18c237f4ee332bbd1f8e0;0.468392619;0.98810999;0.484288873;0.987987334
e57a05a8012c59f3c6525c66790852a3;0.465904499;0.986872983;0.484418064;0.990023068
7645c5f6441ba2ef80b96c9dda100e9d;0.477976871;0.988189389;0.484482338;0.992925431
188f33ca4aa147c617f1249626611800;0.46384616;0.986922533;0.484753574;0.99240961
3567931e4ae3108f101af00839c79fb8;0.432877287;0.987735238;0.484955394;0.990267258
e9e6b6c680e7dd7b9b9ab8be62c3232e;0.458713842;0.988132874;0.484986888;0.992263799
488984b26ea97d9d2dcf1313922715d7;0.445214703;0.988778253;0.485283191;0.993961577
ab414cc1c1dc8d15c1085f167c34504a;0.449582876;0.987432175;0.485303116;0.992341128
968c0ade42bcf360f76c232eac1a47b3;0.45025441;0.988878748;0.485376388;0.986781197
edae9e8f0e9fb3ab0f8a0c83c3f4fe0d;0.206102271;0.985660159;0.48550815;0.994724834
9c4036ce2c699d46ed0dc7ddb857da0d;0.480645835;0.988536932;0.485585279;0.994164484
24084398578d31aa97387931000f35c2;0.45929346;0.988148034;0.485614202;0.994316985
07be5731249392765fbe373eefd0d434;0.4478242;0.987704883;0.485907291;0.992318721
325e39375cdf58362e035c29ff4ef806;0.461626906;0.988305006;0.486168886;0.990312016
f70052ddd7c61eea06f9015a0bfc727e;0.471066647;0.988439472;0.486305147;0.991060207
e586338f443c5f94f4dbad624dcb1fa7;0.455540355;0.987473351;0.486326357;0.99358675
4332807782d3000a02711ceeac36e697;0.482442282;0.986994125;0.486371349;0.992439691
07aa233eb7e7fa746a8ed4a46e2b9b8a;0.452653991;0.987746899;0.48701666;0.990732118
f89c90d7a3f9bb200b916f8e0ad654c0;0.47337043;0.988233424;0.487142637;0.993085598
704b89fec14e261f8650feba758a200c;0.436459157;0.98842411;0.487400375;0.991572174
2f89d42ead9948f94ebb64956cc61b9f;0.454542763;0.988420591;0.487447295;0.99458926
12b8dbf6515cc2809c66d1d522a99c69;0.398262057;0.987369317;0.487565559;0.993424134
0dc57f84e6bffe417be523d319c5c942;0.462281637;0.988107972;0.48762662;0.993433599
47b6a8139d051d3d6118d2aaef6fc7f0;0.467239141;0.988690489;0.487677396;0.990492306
48584a4d99c73dc1eb937422f846d5d0;0.461291915;0.987979171;0.487700535;0.993080796
8fb650fe62d1cee384d93c4b9ad02e04;0.460779999;0.988787376;0.487705034;0.99452448
4b1d040550b9c241b22bed2e349d35aa;0.476812723;0.988899515;0.487810443;0.982885569
81f9ceebfaaedfebec767d8f687cec03;0.458153475;0.988633659;0.488210227;0.994144926
cdafd4cedd185a906bd79e4cb3bdbb77;0.465067441;0.987556734;0.488230152;0.98866044
33980ef23fb08acdc8006d76ee4a4e12;0.4786355;0.988303714;0.488289927;0.990332672
ef89f8021b5e128267a93cf843827343;0.491442245;0.989004402;0.48837734;0.994591708
3de5baac2258d3076a4ca01137ace54d;0.463078992;0.987657774;0.488422331;0.994685622
114d10ee5eb1ac1c16347811193d07d0;0.457246083;0.987614258;0.488426831;0.994310853
e0f5fb22c413bd25592961de9c642e58;0.495515663;0.988803951;0.488850396;0.994168064
cb02354b48556ee8d5de32abc67af0d2;0.450393455;0.988731597;0.488955162;0.994447049
4e23cd96102e0ed32f64703ead1df027;0.464459954;0.988629891;0.488978301;0.992856496
0e1acfac64e64015b0b307b2d9111690;0.476402328;0.988496469;0.489025221;0.994232777
cd189191d67249788522d58e90003c74;0.472212951;0.988734626;0.48904129;0.992966078
6e44deac24a4c30b88576d25ca1a7d04;0.46707189;0.987837662;0.489187191;0.992092077
6b05c997c2bef2ae2875fff6c83fe522;0.460511991;0.987846617;0.489415364;0.994055061
f6ebceaf869bbb0ab3fd1abea961b4e6;0.478775168;0.983825723;0.489734163;0.986029316
1b9ddf674d52466611b3603729b1a885;0.441841685;0.987446105;0.489797151;0.992515184
8571289eb4cdf808065106c073007233;0.435848547;0.988030863;0.489899347;0.994624288
cd680f0b4159ef091e2290bce7da85dc;0.430333462;0.98851397;0.490115307;0.99222294
88b13f896b43b9b3135b53c7d06fc6bd;0.479454953;0.988154914;0.490351836;0.994662638
33b4fdbf74abd64e3813b13a916fac52;0.457039557;0.98840063;0.49057101;0.993823122
22de47188d9e4d8476b2be6ab133c5f5;0.444604063;0.988590302;0.490630142;0.994923118
f005db93206e2d0df9ae0f918802c517;0.45500162;0.987963023;0.490867313;0.993233965
4d40ba7002289124fdddd84510c9934c;0.475951692;0.987698333;0.491150761;0.992707742
726b7c1797fb80b1ceeb383425f40101;0.475062935;0.988723174;0.491250386;0.990078332
296f6d6937d63127d4a575f9921d88a8;0.460410547;0.988559312;0.49130309;0.993547626
