;we.ep;we.eBH;wi.ep;wi.eBH
3d5d60977d2c9e1452ca2a6f5934d635;0.488799104;0.992682255;0.495602376;0.998142585
7ca54e9d51c8bb4e04adb80b7d78b7fb;0.477187708;0.991911931;0.495689145;0.99792241
1bd4b458c54f6d9916bdf70f5418b877;0.465556979;0.99244156;0.495706499;0.996447722
0f5e0747ab2b2aa78c12f021a746081e;0.488797162;0.992287306;0.495707785;0.997891193
1e816ad10847b2300904f6159d0fa2c3;0.326210084;0.991190827;0.496028512;0.998102632
cd6db717544792126931614637a983fa;0.451134641;0.992479692;0.496052936;0.998198789
65756d6f7eefb5bf17d653b3a8286b70;0.441872404;0.989619919;0.496087644;0.992032503
0eb7956a6c5072530abc83aeee1c4cc5;0.476008892;0.992925731;0.49629075;0.998062052
d29264cc505da4784d9075e63032f665;0.488435625;0.991969993;0.496396802;0.99704924
dfd2a0c2e4245dbfa29e09a1dd4816e0;0.44936055;0.991453475;0.496495141;0.996205637
8f2e078f1f8d53e81fe20e2d877cf9d3;0.445405962;0.991921022;0.496520208;0.997994628
779ed34c58261f30572e44aa40cacb8a;0.486903183;0.992241918;0.496662896;0.99688065
148258ee8123be1fef87a56da956f0fe;0.454110172;0.992101455;0.496678964;0.99797393
b2d67ad13915cecbc0e139ed7942309f;0.51037655;0.991995542;0.496829365;0.998106595
33f0ee3e7581d9495807e416b194819b;0.487844264;0.992024049;0.496865359;0.994917308
2421d6a87ae259e61e142972ce690d4e;0.461359393;0.992027023;0.496906494;0.997708469
d1da737a505403a70f334e8a7d3a1eb2;0.479204823;0.99252004;0.496966912;0.996101383
a5f976efd499d0712b67fdaee16cea7f;0.46044252;0.991782296;0.496985551;0.997321662
e25ff78838cf485d0be0712e429f1072;0.491974402;0.992241253;0.497005476;0.998049472
b634bc96d31bc25007cae34f7d35f4ca;0.476853228;0.992086622;0.497080034;0.997878223
ec3bd3d74ea2dd6f5323696614a5078b;0.483864315;0.990654193;0.497126954;0.991486072
cb80591daca313aa811ac8cee878defb;0.45194758;0.991713447;0.497161662;0.994577284
901cce8249906fd671834a023aae5526;0.470392443;0.992231424;0.497265786;0.997573724
28db4f080bfa29e5cb6682a6835747d0;0.482682657;0.992122269;0.497272856;0.996592512
7a322413e3f74dc32dee74130ad7513b;0.472714005;0.991809774;0.49730435;0.997930037
6a42a8dc4384bc877d5af1fd6cc22316;0.462372504;0.990230807;0.497643717;0.993532146
2e0603e66ce63eb320e1d9b1f8297190;0.482418202;0.992712922;0.497794118;0.997476184
b53afce046690b5c1d444ee3699fac2e;0.451659167;0.991942155;0.497976656;0.997076274
89231bde9669a48e9a50e2b0acba7517;0.497816581;0.992515371;0.497985011;0.997836391
07695372ede8cd6346a0c9014da56e08;0.46023038;0.992529298;0.498043501;0.997745884
f5146c69a395528f48ae71bb1c1f09e6;0.473018926;0.992464981;0.498094277;0.993576953
ed9f9a96a0845155999d01300705c9f8;0.478650307;0.991851583;0.498314094;0.997608932
f1f757a6bcec4bc313a685194df499f3;0.481724734;0.991741838;0.498640606;0.99788852
c3843f5f136a8872b7b91168fe870d7f;0.474399425;0.992153518;0.498824429;0.997310263
1919c2b6a99de91390dddc5237ce893f;0.470601014;0.992273383;0.498888703;0.997111909
f2cbca018ec82ad6682960415c67e425;0.467931334;0.992260839;0.498926625;0.997071815
2baa967f00c39a5bda6915d3e504e07e;0.474942194;0.992743023;0.498976759;0.997176663
ba0d4e486288a86a1495dc122269e969;0.404337148;0.991855245;0.498979329;0.996341899
4b5a34c0f6c5855d53e300019b6fa317;0.458175215;0.992894483;0.498992184;0.997889734
3a4fd28909f7fb324bda1027ee943193;0.481817574;0.9924133;0.499104664;0.996260891
d6555b93846203630a9bb93b21d7c3dc;0.451838524;0.991736229;0.499271776;0.993474223
c8339c527d30dec490fc532d0783a8a0;0.42531733;0.991819279;0.499317411;0.998014137
8e028a4a12ed790af36d58a651088ab3;0.459908767;0.992425367;0.499464598;0.995449239
13463176c985896e5a6d5ff0a278b1cb;0.488282728;0.992428484;0.499584147;0.997706808
9b401741c046dcdcf47a4c21f2e33545;0.48885636;0.992251185;0.49970434;0.998206057
c7b99de1146e7e81c850b7f33a5280da;0.471720492;0.992358792;0.499849599;0.998050035
f005db93206e2d0df9ae0f918802c517;0.491452266;0.992488398;0.499977504;0.995067102
20805b3c6b426941bb1da2011c54e7ff;0.536350491;0.992174657;0.500016711;0.997770657
60bb9503c464dd2a97197f6a8674bcb5;0.469917776;0.987863267;0.500270593;0.99298305
88a3bf55aab5adfd761d3e476297c6cf;0.472744202;0.992839075;0.500296303;0.996849799
16de7241e2246ed7e83246016eb99543;0.466135717;0.991889521;0.50050198;0.997754666
3c926944fcdf5708882d9bc2d60309a4;0.489606165;0.992027695;0.500568182;0.997563804
ffd53b0c52caea6c4981d25769e1cba5;0.497642754;0.992260258;0.500618958;0.997821662
95c20313ecab7a9d5f24eb8188786f30;0.47254731;0.991709629;0.500633099;0.998043155
cf527857b043e47a078acee04ce9485a;0.455997081;0.991835288;0.500726939;0.99609415
df0b171fc9930362c94252e3c594e403;0.487965838;0.991820361;0.500744935;0.99750753
e01fd05c197d7cb6f30110d669aae6ef;0.46870555;0.991939823;0.500788642;0.996838605
7e5acbf3b9dd9bd603709174828c7612;0.482154616;0.99219892;0.50097825;0.997365227
4020664fcf394ed1e9b37a6838bac9c4;0.483813162;0.991624843;0.50123406;0.995907895
780746c25934ceb08ac2d1d8d8ffbacb;0.4707158;0.991788024;0.501545146;0.99800782
bf5675c9334fbfea0a208fa6316135d5;0.434428763;0.992243517;0.501817025;0.998020934
9e90e1dd546390d5f07229786b4f75fe;0.499215368;0.992325249;0.501844663;0.997609792
045cf472a1b051c13fe27df499de01e8;0.467915568;0.992032353;0.501854304;0.997957432
a549076b0d39f224271714349835e35e;0.49390916;0.992253371;0.501987351;0.997104932
10c858af37d9ad75ca7d50d22f43ce06;0.472323149;0.992568956;0.502009847;0.997906443
30572e30e0dda9ddb7e6144441b13b77;0.459128542;0.991858621;0.502049054;0.997361764
c519200ef203714d18b32640f52a1d07;0.476920694;0.992248204;0.50208569;0.997416819
b12b03d38a2756b780674a95d951d182;0.472052241;0.992473887;0.502128754;0.997325016
d4f38c4a8e9219e579560da68618f4ae;0.463030621;0.992092777;0.50231322;0.997171296
5365c8e6c660c926fa9f18b549282380;0.469255345;0.992529095;0.502367853;0.995073249
5da94dbe452b6edb82c43b21c09cd37a;0.452696701;0.991871646;0.502471977;0.998125511
602824d88ce82d8f20e11fe2bad45282;0.473939069;0.992228158;0.502513112;0.997048273
900e286509ebbb4a4ace59bbf28bbe91;0.442865589;0.991429237;0.502601167;0.996632961
4bf16babec9c7f239b5827c372f1d104;0.488894852;0.992341087;0.502666727;0.997988849
4cd733c370d682e43b7881babcb7dd88;0.472828153;0.992135608;0.502833196;0.997940572
eb7fed00f9f01054228b7d59445c2837;0.472282813;0.991934061;0.502856335;0.997489301
7b9bb68f3101224c888b60e5288bb8dc;0.466465725;0.992221222;0.503180276;0.998099403
ea887050623788d73d3801dd0cd74664;0.4895711;0.98512399;0.503209199;0.997805836
9a077ef6d35dcd63edeba9359b92c7eb;0.474995918;0.992698809;0.503213055;0.996993855
af2005334527d96974683debb6556f63;0.487682369;0.99245509;0.503224625;0.997501293
42fa9195a1ca18637465f083661904de;0.47250898;0.992346986;0.503337104;0.997610324
d3ed9a009aa791c4d57f1c822136096a;0.504621732;0.992498807;0.503567848;0.997961189
38b4cd59cfe56c606fb7f5edacb7f1eb;0.48783662;0.991884438;0.503775452;0.997511852
3979d4a23501d1c0c84e7ad6d0b99113;0.474264734;0.992189979;0.503798591;0.996914589
84c625997c979c8b5c396bbb85b4d166;0.457155554;0.992098357;0.50387572;0.99748858
2ce3d432d438aa2119670287c03707c0;0.469061822;0.992512273;0.504052473;0.995791712
d82f9edac46753b09c6a6a2064d3853b;0.482516659;0.992069799;0.504118675;0.99789831
d592f02a2a22cfe8293a6ddc330b7d38;0.466829494;0.992531137;0.504119318;0.997409687
b27c300dcf1f24771dc9c4c8cfa134fa;0.511126986;0.990910212;0.504218943;0.996636477
beab38bf340d32742ac66d37af0f123a;0.473866889;0.992067729;0.504245938;0.997992369
07aa233eb7e7fa746a8ed4a46e2b9b8a;0.478663626;0.992220165;0.504326923;0.997590263
511f8d8fc1be35de074d724e1aecc66d;0.489852888;0.991915493;0.504450972;0.99780512
24eb89f2a1afab87d06bf182e4c12a08;0.479536649;0.992551186;0.504480538;0.998027359
4e70436c554e929b5d1525d348302cbe;0.484992907;0.992409097;0.504618727;0.997740858
ccaf596da6202d95b6c5d997ee8c0abe;0.43912209;0.991655393;0.504643794;0.996358684
f763c5dba7abc1c9893a3cb33ac6eaac;0.426082909;0.991659096;0.504888677;0.998115591
fd37c7f7c44cc688bd6e63120a04dcf3;0.476092957;0.992206932;0.505031366;0.997884182
3287e535188573a396006e66e195ad84;0.49198954;0.992290062;0.505174054;0.997966814
ae98d2ce64f6657e189f1ec7832dd9e7;0.493760076;0.992765012;0.505265323;0.997580638
df719362d62d35b8244feba295308f01;0.485857406;0.991144506;0.505293603;0.996296344
eafff9a01d31a52c8cfeb6514ac8c6ef;0.471298736;0.992038133;0.505406726;0.995675866
9c4036ce2c699d46ed0dc7ddb857da0d;0.486913139;0.993165299;0.505470357;0.997692382
1400fbd566c3245de6486f1138017c94;0.491021798;0.99227352;0.505516634;0.991161098
a543a8d8c178897cb08dc2d51428b1de;0.458002276;0.991970435;0.505537845;0.997738738
c502a0fc115bd513c0c0edd0535f169c;0.48247391;0.992048776;0.505608546;0.998143744
1c250835db7cdae8f9101a6a16c9b7f6;0.490364083;0.991784863;0.50561176;0.991560021
639c7cfa146628a4a4c7d019f9ab5798;0.476790895;0.992368359;0.505710741;0.997393896
cf0e363eb95921f52596a766ae363d43;0.466401511;0.991890275;0.50588878;0.9972825
0fcf9285279dfaafc5c21ba797fc0c2b;0.460060929;0.991711445;0.505904849;0.997871019
ac57846b50bbf70c14ccfa4a0fae5c0c;0.479065335;0.992066925;0.505917704;0.995092707
d5b4d8a9cb6638bb82c55bc97dbe3426;0.484865622;0.992482257;0.506006402;0.997476598
df1d2057f155d2f6c4b61d15fd688d2f;0.46806833;0.992289229;0.506307847;0.997049796
66d3f8d690fdb10c136779500d05c737;0.500849644;0.992342243;0.50637662;0.998006289
950a2ccd1834b91419f0d1a77c8e4b40;0.476257601;0.992074736;0.506428682;0.996541607
49e129ad8af9c6da3e4d5e6a96e1b0d5;0.479260383;0.992012082;0.506588724;0.997687627
0321101683ab73a315e72467bec8ae04;0.455901131;0.991783731;0.506635001;0.99620993
7eb1f8010505cf465da667bd9a6b3d3a;0.462162673;0.992471281;0.506649784;0.99788237
24cc761b52b9129466868fa3b7114577;0.48745822;0.992214614;0.506754551;0.997839035
a070d0ffcb1dfd04aa63e4d0716a29c3;0.483886568;0.992725251;0.506914593;0.996434939
25ea026d8e2201c1d9e2bd665927f546;0.47516308;0.992240594;0.506964726;0.997134528
e01eba354e28efdfb9bbf0afc1606616;0.487739882;0.991715374;0.507157548;0.993859224
62274ab58f2e12c17a40fb23b487e057;0.521709394;0.992576285;0.507198041;0.998060434
200b407ef99467ddbd904ced6915fbb6;0.483840707;0.992567113;0.507265529;0.997280167
7b0c56893cad5ec6a3b3a6e3b31a7edb;0.460734153;0.992484444;0.507283525;0.996644508
f983ac669a45a4657e09ee94804648ab;0.457692901;0.992239558;0.507293166;0.997601704
d09fe176c07eb65fe15d3b81d8570132;0.496440658;0.992296788;0.507331731;0.997926491
6ecf8969f06904db43e696f628699028;0.446417938;0.991949294;0.507503342;0.997871756
725c4bc83cfcf7223600aa27a21ab328;0.441046831;0.992149047;0.507560546;0.99760988
d70d2a311637cfc5d12db8e20c27202a;0.493615628;0.992074598;0.507590755;0.997860841
e07b4c339855b2cb00ce79ecfc115c56;0.487494616;0.992457053;0.507723802;0.998022403
296f6d6937d63127d4a575f9921d88a8;0.467300421;0.99150253;0.507757867;0.992188793
7ae9e0d731bbaf0301d8a185b7d12515;0.455632121;0.992416958;0.507840138;0.997661422
776b9da764f7cf5abda1167bbd0be761;0.481719698;0.992644215;0.507851707;0.99752288
e7979753116b7ad2cd0fd5c4b6f93d30;0.508352181;0.992177953;0.50785942;0.998008344
ed594a4e12566aec8d338e13c3981c80;0.509278206;0.992287624;0.507905697;0.997870924
566f86c5c087ceb3172b40ce6faec4fc;0.499058357;0.991839078;0.508031674;0.997937456
5ce0422582d95b3db25d16dec11d7dd9;0.472533264;0.992084117;0.508178219;0.99786949
4350e3244f178f344def22a4cae63823;0.496551534;0.992053849;0.508193645;0.996996364
f844bc99533d7261df416acafebc7572;0.481665657;0.992279037;0.508527226;0.997793756
0b53f7dc9bbf6bd39ef8d460119ee704;0.477229012;0.991545767;0.508542652;0.997800117
b063e60628ee8054022ea364d07619d7;0.503609654;0.989597935;0.508581217;0.995030889
78c0cfe0dd03686da5bdd75ccad31fa3;0.465896409;0.992373308;0.508768897;0.998083293
c819adb88023e2208016d1fe771de4b5;0.49811802;0.992002152;0.508810032;0.995365676
a23882e97571854b6e66163e88672393;0.484169234;0.991856641;0.508869164;0.996985346
7ac8eefce718ae7b1da7d45ecb61a5b7;0.494227119;0.992639616;0.508998355;0.996803948
7d55fc5af74d1ccf29d851bcc61e52b4;0.490195171;0.992588869;0.509024707;0.997758467
9039e8bf1d47b70f3c7bfaa0a10f85ff;0.461112783;0.987088713;0.509156469;0.991640699
b52b7eaa9b01ebbe321c4326e398f1dc;0.488454946;0.991955826;0.509183464;0.997457784
1b6a2936b534be64b1ce11619b716c2b;0.48526292;0.991752341;0.509238096;0.997430688
f2bc403c73da2d5671c950a1cbfa5cf6;0.466604861;0.992303811;0.509326152;0.99715717
ada831aba9589696302367b94f7d2369;0.475294575;0.991933107;0.50933515;0.997888899
73dbd27b7a49fb9af37a585736532100;0.486447824;0.991904125;0.509419349;0.998034176
74b1a141a913475845fa3d4feb311e25;0.528580183;0.992534631;0.50949455;0.997972305
2d3f1cdd9cd6a8cb67e92b73a50647c7;0.474662438;0.992154026;0.509632096;0.996935194
7b3ec845023b1b46e60bbd3bc1f90651;0.452508469;0.991936858;0.509643022;0.99765383
2fb317c1cb3266d902ce2e1ca3640c70;0.490971641;0.992246312;0.509691871;0.998192661
b062ca13df72c49f3b2c24bb6984b3e6;0.504160697;0.990997104;0.50978314;0.997669657
b2186fdf5e178421b8da705f9a5a7920;0.488661678;0.992566532;0.509990102;0.996345589
e3233261a9c32c96b26d663996076de3;0.459977584;0.992029455;0.50999203;0.998227559
d3d4d2a0bc77de600a34695412b43756;0.495321591;0.99182517;0.510028023;0.997966536
099fa7dcbc789dd06e5873ed49250bc8;0.476301476;0.992137869;0.510036379;0.997136403
ca5dbb99376256d49e15ce56667b4c9a;0.508783942;0.992395439;0.510065945;0.99800651
e6d03c48b03ddba0b493a258f6749b2c;0.450591763;0.992304895;0.510080728;0.996974947
bc8bc52f32a01b8085e451494196bf6f;0.452978841;0.992112386;0.510118007;0.998094803
efd28754a032bcdc967da42307d8c002;0.509387284;0.992995933;0.510152072;0.995429373
4a7997099339f9721c0c1a3fa9851314;0.491242015;0.992614258;0.510222131;0.996550849
e407dd38eb039b675d9ffda51477fb99;0.430826369;0.992595379;0.510267765;0.995655822
a11dee4e337cf5adc7fc3455227d7217;0.486047517;0.987526055;0.510271622;0.991286389
08df783bcd2b375e76533505389a2592;0.484095923;0.992784752;0.510301831;0.998126088
2467d529e34d98a36483d06fe1c94603;0.488193801;0.991929936;0.510352607;0.998085457
5c9b3d9aec54396e9252abb93f2c28bf;0.491534828;0.992738791;0.510372532;0.998230034
d86d10eb828cea0071159a72c66c6b04;0.483720457;0.992278254;0.510378317;0.994749243
bf292f583888b678f8bb90bb101f9a0f;0.454371257;0.992112744;0.510436163;0.995270216
48efc5adc96c8616eac22c68e2b88bf1;0.51575879;0.992483855;0.510443233;0.997276051
3eeb096f66706e00e34a80e02da57335;0.518165935;0.99212337;0.510450946;0.997853054
6cd47b5f8f8304fc21b988ff670b5ce2;0.496053757;0.993030939;0.510708685;0.997669816
579d7501467e822d04eed0f71fd9f0ef;0.509079272;0.992403235;0.510773601;0.997565903
a5362c8960f63eedd4d071cc3c21dcde;0.506691883;0.99240263;0.510773601;0.997900318
be7ca97969a1e8e25f26214a09f30dda;0.463003897;0.991706693;0.510931715;0.99792336
7b886cb7e961fcf86d24afe0659e9ee1;0.523411322;0.992473298;0.511073118;0.99755311
871ad665e9b63a320878c55a5ead9877;0.478892918;0.992063412;0.51121195;0.996886566
6194af5ffdb45fa7a977328ed10a92c0;0.455419712;0.99223543;0.511232517;0.995730952
0d806d60b4a7a651ab01836acac8e539;0.498140625;0.992254425;0.511249871;0.997952301
e641f8644f71e3440d06e770eb9d20c5;0.465576042;0.992265461;0.511266583;0.997030294
af61c0298382e0d8415ef8ba733d4984;0.492455541;0.992250728;0.511324429;0.996716162
8eda8df5688fd76391eda1fe4167475c;0.491370859;0.992450635;0.511407343;0.9971831
4040a75984fee0136339ab5fc625dad8;0.4855643;0.992369287;0.511411199;0.995865546
38d4dc7dc33916be92ee2aa1f93fbb48;0.490034896;0.992603418;0.51145362;0.997594735
0247e9f1f435d4e5fc5df7e859aa20fc;0.413923954;0.991748533;0.511492827;0.998260395
8a9eb68d6d101635d6e2ca61634bf721;0.486529189;0.991968321;0.51158024;0.996840427
d22c7857886ec2d51880df227eeabdcc;0.483013171;0.992440571;0.511656083;0.996918882
7100ed19d74c2455d2f74d43deb200e3;0.455834934;0.991978586;0.511684363;0.996876504
98dcfae34266f500a209af9ef364104c;0.511355637;0.992198812;0.511781417;0.997780132
14959400810f9f50e101b0603964c5cb;0.482652635;0.99239099;0.511852761;0.997901653
5c636aeb7e9c94d8c5d9752131df8211;0.471099024;0.992405885;0.511886184;0.997648988
3b0b61c86fde494d6e36ab626cf7524a;0.452494675;0.991953257;0.511892611;0.99602926
1b4e121d0380e5094bb6301cf9c5165f;0.482646673;0.992128698;0.511973596;0.998109433
49121da21bffccb2726380b9a3ef354c;0.467745025;0.991069636;0.512034014;0.996099345
f637989c7fd155471306dbf22f7d4b70;0.470945692;0.992073486;0.512057795;0.997543894
93fba7981222e405dbf2c397a6b7638b;0.489051833;0.992283505;0.512253831;0.997937869
8fcdece6a8708df60c2d4f4083e2ffde;0.510911684;0.99269583;0.512262829;0.994201234
8b57045a348b68a8088aa7c70e987151;0.504746244;0.992241753;0.512264115;0.997688637
fbfc403992bc0c68eed71516c1c29615;0.48575584;0.992290197;0.512285325;0.997488661
3255ed023935687a6d89a71a718b1054;0.478775543;0.991998557;0.512293038;0.997911428
00307f148b8d79700a5842c5e352a72a;0.478261298;0.99196287;0.512335459;0.997266496
69da6588798a5c06dfe481bf9b7cc5a9;0.462438354;0.9926232;0.51235924;0.99783593
05985c46824104cef1676e214742c55f;0.491985524;0.992042005;0.512374666;0.997720268
f4b80848b37abd5d6c3ec204484655bc;0.492937463;0.992328697;0.512401018;0.998189364
ad5df6dbcdbce72bf896e02a35045c13;0.450685685;0.991940755;0.512405517;0.995078319
da5c2b1f4d83fe98b0c6ce11af2a0863;0.49159835;0.992620339;0.512559132;0.995652569
6c0a51eecc6ccb9f3408141eb1ec492a;0.487494111;0.992025981;0.512638832;0.994592265
3278b9d7d25422f769bf5616fb2bf16b;0.473498978;0.991896579;0.512707605;0.997403687
017edf023e457037b1d847070a9d4d41;0.491324129;0.992238933;0.512718531;0.997977361
c547ca19df5e6d019a353506979abeea;0.484910575;0.992330863;0.5128895;0.993619401
8f26409061008dd368dc3d1d8ea7e22d;0.482146145;0.991037994;0.512931278;0.994963191
8ca580f3174c92425f777851d90ec9cc;0.484771997;0.992121366;0.512998123;0.998127673
7638f914da91dab39d24e2752fe3e5ac;0.484466658;0.992095449;0.513073966;0.997109629
865b6a55e55c7e52fb167326815c844d;0.471434463;0.991163045;0.513079751;0.994769961
f6286837e81c64eac7385162ceae44a1;0.496351274;0.992363608;0.513136312;0.996838065
c4475efe14abeb3066461b7e1d16f377;0.465663525;0.992565845;0.513153666;0.998112377
d288c78addfb1a0bd067ad4b53c8a73a;0.493722209;0.992172842;0.5132038;0.996424261
b862f19a25c05ae696a668560018362c;0.519262495;0.992538081;0.51321794;0.997829268
85d598043ae536e4c00b0850151d3790;0.508887903;0.992616169;0.513272573;0.990513407
b6525b8374de643037fe3d3a10822ed4;0.487130992;0.991768329;0.5132835;0.997263554
0703e782dd5231d86304f2878ad54690;0.474072668;0.991875354;0.513332348;0.997841559
c0ade93fb8569e8627b3118ee7d29f8f;0.505376418;0.992580493;0.51347118;0.9949437
8434a66f2be42c753c65b5c930bac17e;0.527248989;0.992794054;0.513509744;0.998262989
8713e98f97405dc677fb96ba9fca519e;0.481798581;0.992249737;0.513570804;0.99775154
4f2c9b0af905a06cbd616ce4424181c4;0.501621414;0.991893877;0.513881247;0.993650669
832ee127006aa9aa0433a6ea5438cf56;0.46777117;0.991768051;0.513983443;0.996965112
0db0a7d3200bc0d4d69f4012852e22f4;0.480949734;0.992609787;0.514152484;0.997801672
95c5b77ca38db2eaf98024226ff1e7e2;0.447078401;0.99197544;0.514306741;0.998151658
da426b2ba06cb50a8d9c25ab967ea9b1;0.508301153;0.992143927;0.514360731;0.998250215
015ba14b682b6e3d20abc31a48fe0c5c;0.508224646;0.9927376;0.514440431;0.997429938
c7e51bea60639990a5de759c418daea9;0.449735455;0.992377296;0.514508561;0.998071808
21e515c3f9cae5501b1ce17e66c252d3;0.436647161;0.991739363;0.514805507;0.996646192
3c91581eda34cb4b4a3e52a0e2a451d5;0.48383383;0.992082181;0.514817719;0.998093511
7cd38c2d75ba2bca392a29ac1f1204c9;0.491682849;0.991833664;0.514829288;0.996071116
166f2173eaa2067f5be91c522a791622;0.527514938;0.992575523;0.514878137;0.99790656
63c8c5ec68a053611392587b23a547a2;0.471865639;0.992347518;0.51511595;0.99798904
a2d13c7af60f27ae11d37c18b0de15ab;0.457583535;0.992263151;0.515144874;0.995427758
1ad61edae06b409d75cb11c9d43138e0;0.49020612;0.992336031;0.51529656;0.997558779
162691d8f87e7f828a6b2505af2c27cd;0.509239637;0.992557672;0.515304273;0.99780679
af17852c10a2c5c8f93c33acdf82ca61;0.493770399;0.992267225;0.515324841;0.997676357
c2e959f701c8c7b3175c05ccbff9c359;0.499104076;0.991603773;0.515358906;0.99500995
08ec28576d47b40cb8597454a2860024;0.490235633;0.992106497;0.515380759;0.9967926
3ee5ebf52d1385b855c4fee85bd5542e;0.492164868;0.992401227;0.515419323;0.997198113
de1cb388a0834c00db3e93da5eb2138e;0.527870929;0.993105119;0.51551702;0.996587518
1ce322c581bdb81ad549a51d058d0098;0.488967109;0.992308123;0.515517662;0.996453823
b69dc987eaedc64e337476bf49350134;0.484459187;0.992117001;0.515546586;0.99698188
281ea8859f3558a9e8ac675b6d85c48b;0.483397714;0.992433564;0.515563297;0.997743594
6b01353f89029c9552c72c0865618553;0.457689584;0.992147726;0.515756762;0.996972416
a3b9c8a368d41da114df25d5641900cf;0.469721094;0.991705573;0.51582682;0.997740116
07d42cd2ba437143e3511cff2e890bfb;0.489238681;0.99233335;0.515846745;0.995094355
625bc3002f01bda9e1de6e2e2edcf92f;0.501283914;0.99190172;0.515878882;0.997538227
b4a2412c2874911d8ff5709f0e6623c2;0.490749824;0.992287925;0.516063348;0.998136125
f247df4d9f9143a92da34feacebac4a1;0.48131765;0.992046086;0.516070419;0.996682311
6d58f368dddccebca2711b5d9bc8683e;0.476090878;0.991988786;0.516137906;0.997738582
3873eafef22282f6b9c62db64c5aec37;0.509306429;0.992541064;0.516197681;0.996923627
df8d79391e60d7aaf237c8add57a9876;0.476002411;0.992257349;0.516211821;0.997053332
2a0ea4bcfead70fef67068c303e9aa42;0.480264597;0.99232341;0.516258741;0.9973539
b6e7deec368e90c6a7ff71ec8f8e4a1c;0.460203494;0.99180812;0.516267097;0.996974814
d09e39bfc1dbe30bd05cbe88ca329cca;0.520279594;0.993169088;0.51642971;0.998191202
f3897a5fb8990621b498a7ba97fdb94d;0.487142846;0.992761519;0.516433566;0.996983668
c479d8f5cc4f5a26965352ab8a8755e4;0.515980748;0.992591662;0.516451563;0.997856269
5e4ddd8378da31113fb57ae9c99d64c1;0.509884375;0.992287456;0.516456062;0.997939868
e802778055cb1d2fd62760980495ddd6;0.493847079;0.992174227;0.516604535;0.997728238
611fa0bb629356c21c8e02cb01442d11;0.514043495;0.992713017;0.516613534;0.996888824
2976e0645363154f7d8e0e6f93b4f443;0.472765681;0.992677704;0.516639886;0.998195584
3a80ef12e5b955a5698245876447e0bb;0.629358223;0.992734242;0.516745938;0.997919287
0d16534c17d70aa5839a3ed16df68e22;0.489258222;0.992301267;0.516761364;0.997433322
38c31dfb61d6b585e2cd0f6c30849698;0.468052399;0.992180387;0.516775504;0.997600695
7a09ed4efd72c43c2356663b34109f30;0.531152907;0.992764651;0.516831422;0.997754023
7d74ca3846ec1251d51d1c90ae7f3b7f;0.542333979;0.992384179;0.51685199;0.997936205
bb1580c46f0690f5a29cbdf6e2e46d8e;0.50011682;0.991522306;0.516861631;0.996648832
dc8add6d1d8f8c04ee9382c394fda6de;0.461853374;0.988157849;0.517011389;0.996951399
9d687bddb4e32897ccc314c42124a083;0.48840127;0.992545936;0.517033885;0.998098478
0a24d218b57636dd720df5f9f54759df;0.483967251;0.992048119;0.517045455;0.992051128
3e3f18764b8c405776144fcbcf8426d7;0.498387315;0.992775999;0.517116156;0.996935726
ad2f67c63c93206768b23e88d7048c98;0.486893855;0.991943708;0.517181073;0.992375237
d1c9525ed2d40941bfde5c4a06c1788d;0.487216452;0.991913732;0.517262701;0.997317169
3bfcf0afe0ef9f2c5753413258863451;0.506717776;0.992326165;0.517435597;0.997574212
c7633bb3567419707da1404ea91c200f;0.47977465;0.991929288;0.517641917;0.997631746
d1eed7196d864d6d81bba687a578398c;0.500733942;0.992482426;0.517651558;0.998037095
c2294a7e3554bb77a099db2d546c0c4d;0.516393472;0.991054822;0.517700406;0.99141488
1cf299c9044edc0e03e6fbf6dbfe1896;0.500771322;0.992815033;0.517925365;0.998068559
4f620e9514283b4664b59e3113735ddc;0.478785067;0.992172162;0.517936292;0.997742574
4d2dc96c7a6f52fbfee316e4db1fc0bd;0.475084759;0.992254722;0.517953646;0.997078379
235b7e8ab2c5672bbe63b754ac405340;0.481252993;0.992173278;0.518019848;0.998083505
e095b43ee075a3e01fe5603f05afcc20;0.505860869;0.992736037;0.518171534;0.996346494
068fac0bfdedcd228cca11fa1ff18ec3;0.481273674;0.992489587;0.518300725;0.998023615
38f51c5fc731d35ec94d8a6139e72418;0.494978831;0.992457855;0.518308438;0.997640226
dcf1d346d49452f894cd0789ee035304;0.518835037;0.992325868;0.518311009;0.997992214
1fdab999610c13635bcfff353990b947;0.491345485;0.992244096;0.518368213;0.997724909
b4d4d327665eca0690df4b968c7988d0;0.470172112;0.992052971;0.518404206;0.997097298
c745b7e6572bd19df4adb71cefcc4f52;0.468783791;0.991751584;0.518440842;0.995042411
fc6446c1de0faeaa8729bd9d28a52255;0.511798906;0.992526845;0.51845434;0.997327433
c05aa9af4eea78065f2502b234b37aab;0.48490836;0.992316424;0.518500617;0.997598402
3b2487db6bb8177b9ef3d42c2b7309c8;0.523434053;0.99254261;0.518712078;0.995449131
177c32942708f56be68f9eafd3efdf4a;0.500952138;0.992523691;0.518715292;0.998006214
d0a6fe7e6db3abe6b0fde39f649277c7;0.486553161;0.992059931;0.518724933;0.998131612
c85671988e9a3c483e07db7438e7fc4b;0.475680562;0.991932549;0.518794349;0.997993908
159f2f7be50e20d9a6959b31cfc88467;0.512950616;0.992427082;0.51885091;0.994055337
